1,0.092,rotation
2,0.102,rotation
3,0.082,rotation
4,0.108,rotation
5,0.104,rotation
6,0.135,rotation
7,0.151,rotation
8,0.116,rotation
9,0.133,rotation
10,0.174,rotation
11,0.581,rotation
