1,0.078,no_rotation
2,0.094,no_rotation
3,0.104,no_rotation
4,0.082,no_rotation
5,0.082,no_rotation
6,0.091,no_rotation
7,0.082,no_rotation
8,0.095,no_rotation
9,0.086,no_rotation
10,0.111,no_rotation
11,0.185,no_rotation
